Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,663.46,1231.4,34.25,21.1675,0.9606,7.7408,5.7922,0.6319,10.975,1536.4963,3.5499,23.034,4.6167,18.4173,0,0,0,0,0,0,0.0579,8.1012,0.1834,1.1967,0,1.1967,0.7533,105.4592,1.3133,4.9458,0,4.9458,2.4113,337.5841,0.4847,3.708,1.2601,2.4479,1.7274,241.8327,0.2934,2.8078,1.1849,1.6228,22.5177,3152.4783,2.5487,26.3964,15.637,10.7594,0.1939,27.1528,0.2202,0.8472,0,0.8472,0.599,83.8588,0.1203,0.8551,0.3721,0.483,14.3115,2003.6113,1.8772,18.5341,11.1509,7.3833,94.5,34.9757,0.9708,12.2227,10,0.5098,4.4463,5.5295,23.034,0,0,0,0,0,0.1846,0.2506,1.1967,0,1.615,1.722,5.883,0,1.9574,0.589,3.708,0.752,1.6272,0.472,2.8572,0.3593,17.8976,5.152,26.3964,5.971,0.1515,0.1937,0.9465,0,0.6415,0.1357,0.965,0.3721,12.223,2.9127,18.5341,5.4748,0.6379,1.2743,7.2739,0,0,0,0,0,0.2585,0.2552,0.9546,0,2.1177,1.735,5.883,0,1.6927,0.4716,3.3343,0.752,1.5687,0.5421,2.8572,0.3593,15.2025,4.3031,24.5064,5.971,0.1268,0.1721,0.9465,0,0.6663,0.1382,0.965,0.4269,11.0047,2.7127,18.5087,5.4748,0.346
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1252.7,1231.1,30.75,21.3563,0.8472,7.09,5.9876,0.4579,4.8026,619.5397,1.7073,8.9131,1.8252,7.0879,3.7693,486.2337,3.4267,11.35,0,11.35,0.0005,0.0685,0.0046,0.0475,0,0.0475,10.1986,1315.6229,6.0183,20.6538,0,20.6538,1.1819,152.4684,0.9635,2.7749,0,2.7749,1.9817,255.6351,0.2915,2.64,1.3389,1.3011,11.3312,1461.7189,4.0889,20.3607,6.1722,14.1885,0.196,25.2788,0.1543,0.6832,0,0.6832,0.5385,69.4643,0.1078,0.8026,0.3856,0.417,25.7911,3327.0503,5.2214,33.9574,14.4146,19.5429,82,33.35,0.9265,11.474,9.7432,0.471,2.1473,2.4518,8.9131,0,2.5431,3.1471,11.35,0,0.0418,0.1082,0.6584,0,9.6048,6.5184,22.7628,0,1.3505,0.8752,3.5021,0,2.0897,0.3461,3.6054,1.3389,12.3505,5.124,26.9226,6.1722,0.1927,0.1657,0.7717,0,0.6064,0.1312,1.0701,0.3856,21.627,6.1551,33.9574,11.248,0.4516,0.7738,3.9227,0,1.76,2.6836,9.9622,0,0.0681,0.132,0.6584,0,9.2256,6.806,22.7628,0,1.4581,0.7979,3.5021,0,2.1587,0.3609,3.6054,1.4289,13.0015,5.6005,26.9226,6.3413,0.1907,0.1729,0.7717,0,0.6498,0.1264,1.0701,0.424,18.9678,5.1579,32.8341,11.248,0.3732
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1343.3,1231.5,36.75,25.3009,0.7214,10.8301,4.5252,0.9105,3.6178,553.5305,1.1947,6.3593,0.6029,5.7563,0,0,0,0,0,0,2.2308,341.316,0.4094,3.3675,1.3551,2.0124,5.5976,856.4257,1.2419,9.1466,2.6616,6.485,2.0662,316.1286,0.4779,3.526,1.1826,2.3434,6.0018,918.2764,2.2587,13.0023,1.9048,11.0975,7.2747,1113.0309,2.8204,11.8199,2.0063,9.8136,11.9067,1821.7318,3.8055,23.0394,7.2449,15.7945,0.4096,62.6637,0.1449,0.8693,0.1987,0.6706,15.653,2394.9153,1.8866,21.4824,11.7007,9.7818,107.75,39.3033,0.8765,15.3424,8.9049,0.8197,1.3757,1.8336,6.3593,0,0.0304,0.2268,2.7296,0,1.7366,0.7272,3.3675,0,4.5292,1.798,9.1466,0,2.15,0.5178,4.0034,1.0018,5.7972,2.3674,13.0023,1.581,9.4237,3.757,16.5035,1.9852,8.5833,5.0257,23.0394,0.5133,0.5434,0.1803,0.9704,0.1873,15.4916,2.7635,23.2045,9.1303,0.1505,0.406,2.1794,0,0.047,0.2809,2.7296,0,1.4665,0.7214,3.1895,0,3.9454,1.7881,8.0504,0,2.1959,0.5337,4.0034,1.0018,5.6854,2.4214,11.5319,1.581,10.5979,3.6886,16.5035,1.9852,6.7673,4.6747,22.3618,0.5133,0.6165,0.154,0.9704,0.1873,15.4034,3.1406,23.2045,9.1303,0.3499
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,877.33,1233.6,67.5,29.6442,0.9652,10.0186,8.5576,0.4753,6.7509,1822.7496,1.7514,11.9075,3.0093,8.8982,0.0042,1.1385,0.0331,0.4269,0,0.4269,0.0453,12.2374,0.0925,0.6407,0,0.6407,0.253,68.3028,0.5398,3.0353,0,3.0353,1.5822,427.1859,0.2681,2.3247,1.1046,1.2202,1.3002,351.0415,0.2443,1.9088,0.7866,1.1222,13.817,3730.5825,2.06,18.6457,8.746,9.8997,0.1167,31.5123,0.123,0.6385,0,0.6385,0.6149,166.0346,0.1122,0.9421,0.3858,0.5562,11.2736,3043.8623,1.0832,16.2516,9.1065,7.1451,145.5,43.2158,0.979,14.3664,12.8967,0.4117,3.3983,3.3977,11.9075,0,0.1335,0.6333,4.7386,0,0.1669,0.2201,1.394,0,0.4474,0.6762,3.0353,0,1.7255,0.3995,3.2507,1.0067,1.3554,0.2866,2.4238,0.6705,13.4842,2.996,23.4291,6.5035,0.1141,0.1222,0.6439,0,0.6542,0.1393,0.9991,0.3437,11.208,1.6637,17.2742,7.4513,0.5063,0.8793,4.0253,0,0.245,0.8487,4.7386,0,0.2718,0.2432,1.394,0,0.6152,0.7354,2.7028,0,1.8491,0.4501,3.2507,1.0067,1.4031,0.3111,2.4238,0.6705,13.1971,3.5925,23.4291,6.5035,0.1119,0.1216,0.6439,0,0.6881,0.1511,0.9991,0.3437,11.1514,2.0358,17.2742,7.4513,0.4551
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,1155.7,1231.4,29,19.8632,0.9237,7.5692,4.8333,0.7799,13.9048,1640.7709,4.232,21.5005,5.3644,16.1361,0.833,98.289,1.3359,6.1826,0,6.1826,0,0.0035,0.0003,0.0035,0,0.0035,4.3452,512.738,1.3783,7.6633,1.4983,6.165,1.8226,215.0638,0.2957,2.4589,0.742,1.7169,2.0876,246.3421,0.4955,3.4191,1.0732,2.346,11.2298,1325.1182,0.9046,13.8339,9.4821,4.3518,0.3657,43.1554,0.2382,1.0048,0.0082,0.9966,0.8342,98.4311,0.0536,0.9713,0.7248,0.2465,19.5642,2308.5752,2.6805,25.456,14.9554,10.5006,81.75,32.7829,0.9559,11.8903,9,0.6574,5.6671,6.8505,21.5005,0,0.9242,1.5858,8.6589,0,0.0254,0.0804,0.6054,0,5.0336,2.3205,12.7648,0.9448,1.6246,0.3631,2.4589,0.4442,2.3748,0.5433,4.0374,1.0732,11.1938,1.3227,15.7652,7.7382,0.2576,0.2155,1.0048,0,0.8261,0.1116,1.077,0.463,17.9124,3.945,29.5169,11.5097,1.0162,1.8013,7.9958,0,0.9757,1.7118,8.6589,0,0.0397,0.0978,0.6054,0,5.4222,2.6363,12.7648,0.9448,1.5129,0.3503,2.3458,0.4442,2.5369,0.5014,4.0374,1.4627,11.1735,1.5102,15.7652,7.7382,0.1965,0.1745,0.9014,0,0.8216,0.1336,1.077,0.463,16.9798,4.2343,29.5169,11.5097,0.3573
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1327.3,1232.6,45.75,25.8051,0.8634,9.579,6.5113,0.6882,7.5015,1380.2758,1.6909,11.6547,4.1017,7.553,0,0,0,0,0,0,9.3598,1722.198,2.3478,15.2973,4.5619,10.7354,0.0314,5.7811,0.2562,2.8953,0,2.8953,2.0611,379.2464,0.4337,4.2336,1.4104,2.8232,1.2644,232.6497,0.5268,5.1913,0.0531,5.1381,25.0607,4611.1709,2.5922,30.176,18.5397,11.6362,0.9136,168.0945,0.4008,2.1893,0.105,2.0843,0.283,52.0692,0.0851,0.7264,0.1685,0.5579,20.0358,3686.5891,2.2782,24.8201,15.2394,9.5807,91.75,36.8514,0.849,13.417,9.3602,0.7136,4.1868,3.6737,11.6547,0,0,0,0,0,5.8254,4.0908,15.2973,0.0535,0.2351,0.824,5.548,0,2.0473,0.6449,4.2336,0.5544,1.5027,0.9163,7.905,0.0531,22.3853,5.391,31.0398,5.2959,0.8584,0.4342,2.5796,0.0522,0.4081,0.1914,0.9772,0.1685,16.8019,4.5007,24.8201,5.5938,0.9078,1.5339,5.692,0,0,0,0,0,2.329,1.7921,9.5178,0.0535,0.4366,1.0987,5.548,0,2.0336,0.802,3.992,0.5544,1.7384,1.1348,7.905,0.3959,19.7386,6.096,31.0398,5.2959,0.8038,0.4596,2.5796,0.0522,0.5318,0.1868,0.9772,0.2055,13.6027,3.818,22.526,5.5938,0.4903
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1361.2,1232.1,16.5,20.7143,0.4832,9.0461,2.5737,0.9662,10.6562,735.278,2.9624,16.1837,5.5309,10.6528,0,0,0,0,0,0,0.1136,7.8359,0.2661,1.0673,0,1.0673,0.6116,42.2014,0.9181,3.5676,0,3.5676,2.8638,197.6,0.6469,4.4302,1.7181,2.7121,2.6842,185.2085,1.5691,7.932,1.1733,6.7586,22.2644,1536.2469,2.3957,28.2955,16.018,12.2774,0.6359,43.8788,0.3419,1.389,0.0283,1.3607,0.8062,55.6264,0.2104,1.3719,0.4384,0.9335,17.7051,1221.6532,2.1957,22.0404,13.1276,8.9128,77.25,34.9707,0.7938,14.0368,6.8354,0.877,5.4505,4.9414,16.1837,0,0.0036,0.0452,0.5998,0,0.2867,0.5296,3.1695,0,1.3486,1.5909,5.5548,0,2.4366,0.6289,4.4302,1.3281,2.9772,1.794,9.6359,1.0649,19.8128,4.2441,30.7939,8.8224,0.934,1.0466,7.4384,0,0.817,0.2327,1.4119,0.4073,16.0434,2.8635,22.087,9.5998,3.9724,4.3581,14.6574,0,0.0046,0.0512,0.5998,0,0.3359,0.5741,3.1695,0,1.5579,1.6784,5.5548,0,2.3153,0.5691,4.3145,1.3281,3.0604,1.8474,9.6359,1.0649,19.1166,4.3972,30.7939,8.8224,1.0186,1.1586,7.4384,0,0.8201,0.239,1.4119,0.4073,15.5715,2.8587,22.087,9.5998,0.2194
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,767,1233.7,32.75,22.6914,0.7993,7.4207,6.4316,0.2996,3.3786,449.3488,1.222,6.9899,1.0771,5.9128,0,0,0,0,0,0,0.1211,16.1105,0.2005,0.897,0,0.897,0.2555,33.9835,0.7231,4.4804,0,4.4804,2.0052,266.6905,0.4364,3.0896,1.0715,2.0181,1.2728,169.2843,0.3006,1.8828,0.5772,1.3056,17.7419,2359.6785,2.0056,25.1408,13.9794,11.1614,0.2267,30.1575,0.2014,1.033,0,1.033,0.4472,59.4734,0.1174,0.737,0.2427,0.4943,10.3501,1376.5631,1.2662,13.6231,7.7064,5.9166,97.25,36.2137,0.9319,11.6769,10.9277,0.1326,1.2951,1.699,6.9899,0,0.0257,0.2071,2.7414,0,0.2764,0.2542,1.1012,0,1.8963,2.4056,10.6057,0,1.783,0.4668,3.0896,0.5201,1.3767,0.3567,2.1014,0.1358,14.8151,3.7281,25.5652,4.0664,0.2421,0.2906,1.7589,0,0.5205,0.1444,0.7949,0.1707,10.2495,2.2265,17.1507,4.1641,0.2293,0.4882,2.1167,0,0.0388,0.2538,2.7414,0,0.3559,0.2421,1.1012,0,2.7356,2.5302,10.6057,0,1.6693,0.4409,2.9283,0.5201,1.4298,0.3717,2.1014,0.1358,13.3179,3.5124,25.5652,4.0664,0.25,0.327,1.7589,0,0.5581,0.1426,0.7949,0.1707,10.198,2.5842,17.1507,4.1641,0.3324
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1045.9,1232.8,23.75,17.8556,0.9361,5.9533,5.2828,0.4055,10.0229,982.2444,4.7789,24.3154,3.6585,20.6569,0.0796,7.8,0.274,1.5502,0,1.5502,0.0119,1.1675,0.0316,0.1933,0,0.1933,2.7004,264.6345,1.0315,4.5773,0.2022,4.3752,1.2094,118.5243,0.2679,1.6468,0.4637,1.1831,1.9991,195.908,0.4524,3.2376,1.0825,2.1551,12.8066,1255.0481,1.8769,15.9506,6.2761,9.6745,0.3483,34.1315,0.2119,0.9204,0,0.9204,0.6224,60.9955,0.0829,0.8303,0.3434,0.4869,14.9785,1467.8887,1.9708,20.3227,9.3713,10.9514,69.25,30.3286,0.9461,10.2381,8.6103,0.5258,4.1871,5.2762,24.3154,0,0.6035,1.4652,7.0667,0,0.0374,0.0692,0.4113,0,3.5793,2.1443,10.0032,0,1.0982,0.4296,2.4156,0,2.1142,0.541,3.6877,0.7485,11.7854,2.7755,19.4943,4.7587,0.3108,0.1748,0.9204,0,0.6357,0.1078,0.9493,0.2995,14.9315,3.7288,26.2831,6.8164,1.0619,1.5805,7.3201,0,0.884,1.7424,7.0667,0,0.0511,0.0793,0.4113,0,4.0499,2.4224,10.0032,0,1.0386,0.4853,2.4156,0,2.1758,0.5746,3.6877,0.7485,11.2385,3.0185,19.4943,4.7587,0.2908,0.1481,0.7722,0,0.6429,0.1186,0.9493,0.2995,14.9063,4.3953,26.2831,6.8164,0.3412
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1177.6,1233.6,24.75,19.2869,0.8361,7.4361,4.7144,0.8002,2.7219,277.6317,0.9449,5.7957,1.1307,4.665,0.4411,44.9954,0.7973,3.8761,0,3.8761,0.0027,0.2777,0.0099,0.0557,0,0.0557,3.701,377.5001,2.0158,9.4407,0.2035,9.2372,1.7746,181.0118,0.2913,2.5025,1.0785,1.424,1.7267,176.1186,0.4231,2.8145,1.0423,1.7722,13.3531,1362.0212,2.4711,19.1037,8.8439,10.2598,0.1727,17.6196,0.1377,0.5429,0,0.5429,0.5519,56.2911,0.0637,0.7045,0.4149,0.2896,18.0963,1845.8247,2.0525,23.3919,13.8333,9.5586,78.25,32.6159,0.9243,11.4568,9,0.6343,0.9753,1.3458,5.7957,0,2.3506,3.1576,16.2666,0,0.0298,0.0714,0.5374,0,5.2464,3.8439,21.0031,0,1.3455,0.6126,2.5025,0,1.7424,0.4731,3.0733,0.6446,12.2029,3.2647,21.0323,5.3911,0.1923,0.1441,0.6898,0,0.5931,0.0971,0.8432,0.3989,17.1065,4.0133,27.5445,6.9233,0.1429,0.3135,1.5108,0,3.2607,3.4447,16.2666,0,0.0427,0.0836,0.5374,0,5.983,4.2703,21.0031,0,1.141,0.6201,2.3089,0,1.75,0.4959,3.0733,0.6446,11.6547,3.4542,21.0323,5.3911,0.2017,0.1465,0.6898,0,0.6127,0.1041,0.8432,0.3989,16.6347,4.5966,27.5445,6.9233,0.307
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1301.9,1235.9,84.25,37.5035,0.7527,13.3048,8.7051,0.7253,5.3918,1833.1995,2.1025,15.6138,2.0288,13.585,0,0,0,0,0,0,0.0177,6.0262,0.0635,0.4133,0,0.4133,1.1393,387.348,1.5369,6.3053,0,6.3053,1.9103,649.4978,0.4689,3.459,0.8258,2.6333,1.6247,552.392,0.4612,3.0184,0.7232,2.2952,17.6591,6004.103,2.9733,24.2839,8.3924,15.8915,0.3229,109.7881,0.232,1.1833,0,1.1833,0.4767,162.0746,0.1814,0.9595,0.2094,0.7501,11.9762,4071.9209,2.1588,18.5941,6.6652,11.9289,172,49.067,0.8978,17.3607,13.198,0.615,3.0456,2.8564,15.6138,0,0.0209,0.1317,1.5851,0,0.0678,0.1292,0.8311,0,2.1645,1.9568,9.3166,0,1.844,0.467,3.8611,0.8258,1.8978,0.5098,3.3998,0.7232,16.8191,3.209,26.9027,8.3924,0.2418,0.2102,1.1833,0,0.6097,0.2074,1.0809,0.2094,12.7711,2.3063,22.8239,6.6652,0.7858,1.1597,5.0799,0,0.0411,0.1824,1.5851,0,0.1159,0.1556,0.8311,0,3.152,1.8054,9.3166,0,1.7802,0.4567,3.8611,0.9961,2.1608,0.4057,3.3998,1.0588,16.01,3.2237,26.9027,9.2252,0.1637,0.15,0.8339,0,0.7379,0.1389,1.0809,0.4193,13.5367,2.1841,22.8239,9.0719,0.493
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1030,1233.5,22.75,16.9877,0.9907,5.8367,4.9478,0.4782,8.7683,815.4476,3.274,16.3135,3.7321,12.5815,0.0873,8.1204,0.2374,1.2815,0,1.2815,0,0,0,0,0,0,3.3426,310.8631,1.0504,5.8914,1.1827,4.7087,1.3039,121.2582,0.2621,1.8535,0.6338,1.2197,1.9698,183.1871,0.3373,2.8355,1.4308,1.4047,10.0885,938.2313,1.3437,13.2376,7.5775,5.6601,0.3343,31.0875,0.2429,1.0597,0,1.0597,0.7774,72.2953,0.0909,1.0029,0.5662,0.4368,14.4957,1348.1027,1.5189,18.0952,11.2996,6.7956,74.5,30.7072,0.9929,10.3007,9.1924,0.4017,3.1001,4.3102,16.3135,0,0.1306,0.3322,1.6439,0,0.0274,0.0769,0.573,0,2.91,1.1803,5.9351,0.4593,1.2709,0.2706,2.0185,0.5979,2.0328,0.3406,2.8642,1.2261,10.2443,1.3562,14.601,7.5097,0.2487,0.2089,1.0597,0,0.7311,0.0956,1.0029,0.52,12.8764,1.9681,18.0952,8.9401,0.5411,1.0197,4.254,0,0.1501,0.3659,1.6439,0,0.0398,0.09,0.573,0,2.7147,1.1861,5.9351,0.4593,1.256,0.2737,2.0185,0.5979,2.0612,0.339,2.8642,1.2261,10.3146,1.3591,14.601,7.5097,0.2101,0.1792,0.7509,0,0.7102,0.0904,0.9868,0.52,12.1454,1.6937,16.6676,8.9401,0.2949
