Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1224.6,1124.9,13.5,12.8266,1,4.3479,3.8362,0.3654,3.7661,207.1339,0.9401,5.73,1.6191,4.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2205,122.1267,0.3732,2.8301,1.1676,1.6625,1.883,103.5663,0.2255,2.5146,1.4278,1.0868,25.6401,1410.2037,2.0276,30.2165,21.1802,9.0363,0.1053,5.7906,0.1448,0.732,0,0.732,0.9279,51.0371,0.1574,1.3004,0.647,0.6534,13.6993,753.4606,1.1117,16.6419,11.0362,5.6057,44.25,24.3376,0.9388,8.4987,6.5439,0.6126,1.3049,1.8057,5.73,0,0,0,0,0,0.0372,0.1434,1.0778,0,0.0579,0.3183,2.6535,0,1.9104,0.5707,3.1052,0.6246,1.8117,0.3758,2.8331,0.8856,23.9517,5.0921,35.4444,13.0091,0.1401,0.2202,1.0625,0,0.8929,0.165,1.3344,0.5689,13.5489,2.2609,18.6718,8.3885,0.2132,0.6485,3.5163,0,0,0,0,0,0.0536,0.1699,1.0778,0,0.0836,0.38,2.6535,0,1.7729,0.5901,3.1052,0.6246,1.7801,0.4228,2.8331,0.8856,23.2029,5.8205,35.4444,13.0091,0.1556,0.2453,1.0625,0,0.8773,0.1666,1.3344,0.5689,13.4823,2.6153,18.6718,8.3885,0.2787
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,588.6,1127.4,28.25,20.1173,0.8772,7.5157,5.2651,0.7554,5.5214,646.0056,1.7228,10.5978,2.2828,8.315,0,0,0,0,0,0,0.137,16.0271,0.3428,1.7079,0,1.7079,4.109,480.7491,2.8796,11.6539,0,11.6539,3.263,381.7699,0.6738,5.2121,1.9978,3.2143,3.0087,352.0211,0.534,4.4703,1.6893,2.781,28.2855,3309.4031,3.9758,36.0025,17.5383,18.4642,0.0076,0.8939,0.03,0.2198,0,0.2198,1.1257,131.7115,0.1048,1.4734,0.8546,0.6187,23.8975,2796.012,3.6316,32.9637,16.7924,16.1713,87.5,34.2269,0.9386,12.1963,9.7645,0.5964,1.9426,2.7392,10.5978,0,0.3429,1.3818,8.9875,0,0.1848,0.3096,1.7079,0,3.3935,4.131,25.0203,0,2.6751,0.9311,5.2121,0.2056,2.4354,0.7237,4.4703,0.5771,22.5784,6.5501,36.0025,8.9534,0.0107,0.0489,0.4629,0,0.9768,0.2332,1.4734,0.4567,19.8501,6.285,38.1296,7.5594,0.1758,0.5289,3.1165,0,0.5122,1.664,8.9875,0,0.2083,0.2897,1.5313,0,3.0403,4.5902,25.0203,0,2.3848,0.9043,4.6648,0.2056,2.1523,0.6323,3.5355,0.5771,19.7609,5.6821,34.7277,8.9534,0.0122,0.0559,0.4629,0,0.9033,0.244,1.4313,0.4567,17.852,6.3617,38.1296,7.5594,0.3177
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1216.1,1128.5,44.25,27.2587,0.7484,10.3533,5.8451,0.8373,9.8144,1776.4027,2.9029,18.5742,4.6296,13.9445,0,0,0,0,0,0,0,0,0,0,0,0,1.5827,286.477,2.1147,6.4779,0,6.4779,3.1115,563.1725,0.7946,4.874,1.4164,3.4576,2.4585,444.9893,0.3781,3.4216,1.7334,1.6881,27.7263,5018.4546,2.3457,33.0679,22.1493,10.9186,0.0666,12.0619,0.1248,0.7643,0,0.7643,0.9238,167.2008,0.1557,1.3916,0.6214,0.7702,16.6274,3009.5537,1.2982,19.8771,13.1583,6.7188,88.75,37.2542,0.8036,13.3933,8.8151,0.7596,5.6394,5.002,18.5742,0,0.0477,0.3515,3.7124,0,0.0406,0.1339,1.0434,0,1.7511,2.3132,8.2247,0,2.712,0.8381,4.874,0.9399,2.2476,0.4703,3.4216,1.0475,25.285,4.8179,36.934,12.5702,0.0716,0.13,0.8744,0,0.9735,0.2048,1.4339,0.5233,16.0176,2.8209,26.8496,8.5387,1.3213,2.3336,11.405,0,0.097,0.4972,3.7124,0,0.0826,0.1819,1.0434,0,1.9253,2.4961,8.2247,0,2.2989,0.6651,3.9123,0.9399,2.0294,0.4574,3.185,1.0475,22.76,5.3902,36.934,12.5702,0.0768,0.1354,0.8744,0,1.025,0.2351,1.4339,0.5233,15.387,3.702,26.8496,8.5387,0.5033
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,572.3,1128.1,33,22.8448,0.7946,8.0853,5.3486,0.7581,5.3211,713.0333,1.5081,14.5786,2.4105,12.1681,0.0032,0.4342,0.0235,0.2412,0,0.2412,0.036,4.8256,0.0824,0.5501,0,0.5501,5.6816,761.3283,1.6372,8.9467,2.1053,6.8414,3,401.9971,0.4026,4.484,2.1597,2.3244,2.4465,327.8327,0.4498,3.7966,1.6676,2.129,20.0093,2681.2415,2.5423,26.5076,15.6972,10.8104,0.0295,3.9543,0.0833,0.5608,0,0.5608,1.3357,178.9799,0.2326,1.8456,0.9534,0.8922,24.656,3303.8994,2.6893,30.4679,19.1143,11.3535,97.75,36.0283,0.9463,12.5774,9.8214,0.6285,2.8935,2.9182,14.5786,0,0.4594,1.4614,8.9005,0,0.0943,0.189,1.2639,0,5.373,2.4313,15.6036,0.1027,2.7072,0.6058,4.484,0.7662,2.5498,0.5696,4.5316,0.9673,19.8532,3.0681,27.2969,9.9026,0.0267,0.0702,0.5608,0,1.3312,0.2781,1.8858,0.6239,24.0085,3.3272,34.1657,13.339,1.6326,2.6664,12.5264,0,0.6964,1.7561,8.9005,0,0.1246,0.2194,1.2639,0,5.2127,2.7442,15.6036,0.1027,2.5552,0.6375,4.186,0.7662,2.6034,0.6169,4.5316,0.9673,19.7721,3.3102,27.2969,9.9026,0.0252,0.0625,0.4604,0,1.3288,0.2995,1.8858,0.6239,23.6723,3.5731,34.1657,13.339,0.3415
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,934.98,1129.6,35.75,22.1326,0.9171,8.0004,5.7749,0.712,9.095,1318.7784,4.5568,28.2778,3.4769,24.8009,0,0,0,0,0,0,0.0052,0.7567,0.0628,0.7567,0,0.7567,3.146,456.1668,2.0717,8.0722,0,8.0722,2.8935,419.5592,1.2682,5.4509,1.1074,4.3435,3.01,436.4501,0.6044,4.3513,0.9525,3.3989,30.644,4443.3823,5.0949,36.3417,12.6917,23.6501,0.1489,21.5857,0.1779,0.8213,0,0.8213,1.0368,150.3322,0.1745,1.4518,0.5643,0.8875,19.2442,2790.416,2.7872,23.4728,10.2028,13.27,97.5,35.6667,0.9631,12.35,9.9988,0.5666,3.7129,5.0395,28.2778,0,0.0449,0.3279,3.4629,0,0.0563,0.2088,1.9067,0,1.8674,1.8671,8.0722,0,2.3359,1.1834,5.5883,0.5616,2.2112,0.8786,4.3513,0.6473,23.068,8.2573,36.3417,8.8694,0.2451,0.333,1.5487,0,0.9594,0.2502,1.5468,0.4023,15.2592,4.7886,23.4728,6.266,0.5788,1.1785,6.502,0,0.071,0.4106,3.4629,0,0.0861,0.2538,1.9067,0,1.1228,1.2328,5.4885,0,2.0112,0.9988,5.5883,0.5616,1.746,0.6488,3.4975,0.6473,18.6563,6.3146,35.0002,8.8694,0.3011,0.3857,1.5487,0,0.9144,0.2756,1.5468,0.4023,12.9385,4.1393,23.054,6.266,0.359
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1013.4,1130.4,49.5,25.6462,0.9457,8.8175,7.4135,0.5425,7.3525,1463.1554,1.9317,11.2995,3.0351,8.2643,0,0,0,0,0,0,0.0093,1.8472,0.0453,0.3396,0,0.3396,0.2281,45.3876,0.5035,2.2241,0,2.2241,2.4472,486.9895,0.6495,4.0503,1.1905,2.8598,2.3094,459.5742,0.4598,3.4227,1.195,2.2277,26.1621,5206.2485,5.1927,37.5088,14.9764,22.5325,0.2326,46.2929,0.2391,1.134,0,1.134,0.666,132.54,0.1278,0.9628,0.3743,0.5884,15.6392,3112.1973,3.1026,24.7741,10.8408,13.9333,119.5,39.1844,0.978,13.2514,11.5,0.421,3.3817,3.6586,11.2995,0,0.0013,0.0156,0.2242,0,0.0108,0.0444,0.3396,0,0.4243,0.7145,4.4525,0,1.8755,0.7319,4.0503,0.4361,1.8507,0.6349,3.4227,0.3937,19.4342,7.3262,37.5088,4.4033,0.2378,0.2264,1.134,0,0.6627,0.1549,1.0841,0.2542,12.7022,3.6837,24.7741,4.7773,0.5595,1.0225,4.6003,0,0.0023,0.0204,0.2242,0,0.0119,0.0437,0.2788,0,0.5638,0.8049,4.4525,0,1.4692,0.4686,2.8031,0.4361,1.5247,0.5327,3.12,0.3937,14.6526,4.1939,25.3069,4.4033,0.2415,0.2172,1.0411,0,0.6604,0.1718,1.0841,0.2542,10.6149,2.4274,16.7669,4.7773,0.4038
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,656.83,1129.1,13.5,14.6363,0.7919,5.3028,3.8814,0.7003,1.2876,74.6783,0.8007,2.7723,0,2.7723,0,0,0,0,0,0,0.2005,11.6281,0.3415,1.6195,0,1.6195,2.6469,153.5221,2.0519,6.2318,0,6.2318,4.0467,234.7065,0.6814,5.6284,2.1282,3.5002,2.6097,151.3603,0.5001,3.9499,1.5525,2.3974,34.2709,1987.7139,3.6282,39.4339,24.8211,14.6128,0.0152,0.8803,0.0481,0.2895,0,0.2895,0.9194,53.3266,0.1005,1.1635,0.7315,0.432,28.3658,1645.2174,7.5388,46.221,15.6105,30.6105,58.25,27.8921,0.9409,9.7778,7.5677,0.6276,0.3591,0.6972,2.7723,0,0.0255,0.1962,1.7714,0,0.4214,0.476,2.158,0,1.8657,1.8031,6.2318,0,3.4779,1.1592,6.0747,1.0311,2.4074,0.661,4.3359,0.7083,29.3309,8.8141,42.3023,8.1321,0.0108,0.0381,0.3273,0,0.9107,0.1962,1.2902,0.336,22.3735,8.4568,46.221,8.5386,0.0532,0.2418,2.3799,0,0.0339,0.2258,1.7714,0,0.4942,0.4922,2.158,0,1.6082,1.6396,5.9098,0,3.2904,1.2228,6.0747,1.0311,2.3408,0.6944,4.3359,0.7083,27.7029,9.4019,42.3023,8.1321,0.0094,0.0342,0.3273,0,0.9078,0.2189,1.2902,0.336,20.3988,7.803,41.8272,8.5386,0.2389
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1108.2,1131.5,36.5,21.9917,0.9484,7.4737,6.4218,0.4816,7.9522,1168.9716,2.8781,19.3152,3.4097,15.9055,0,0,0,0,0,0,0.0381,5.5989,0.1675,1.2189,0,1.2189,5.0982,749.4282,1.7465,8.3036,0,8.3036,2.2934,337.1336,0.6923,5.4034,1.216,4.1874,3.127,459.6715,0.3686,4.1763,2.2462,1.9301,27.1869,3996.48,2.1746,32.5504,22.4221,10.1283,0.0916,13.4681,0.1343,0.9388,0,0.9388,0.9724,142.9492,0.2263,1.6509,0.6794,0.9715,17.9291,2635.571,2.7926,33.9545,13.9825,19.972,97,35.3454,0.9757,11.8478,10.2928,0.4594,3.2603,4.137,19.3152,0,0.5969,1.9399,13.7446,0,0.0765,0.1893,1.2382,0,3.446,2.2287,8.3036,0,2.1272,0.7189,5.4034,0.6342,2.4554,0.7362,4.1763,0.8712,23.2019,5.3989,32.5681,9.9347,0.1231,0.1693,1.0269,0,0.9818,0.2251,1.6509,0.5045,17.2439,5.5594,40.2263,8.5219,0.3984,0.9219,4.2528,0,0.961,2.391,13.7446,0,0.1,0.1982,1.2382,0,2.4383,1.8606,7.5635,0,2.0259,0.7173,4.2776,0.6342,2.0458,0.5887,3.6551,0.8712,20.7712,5.3353,32.5681,9.9347,0.1424,0.1851,1.0269,0,0.9875,0.2246,1.5987,0.5045,16.826,6.6806,40.2263,8.5219,0.3727
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,990.33,1131.9,23,19.3062,0.7754,7.5286,4.1076,0.826,2.0059,184.5464,0.5745,3.4582,0.6042,2.8539,0,0,0,0,0,0,0.0154,1.417,0.0553,0.3767,0,0.3767,0.283,26.0362,0.507,2.4624,0,2.4624,1.9248,177.0798,0.548,3.1131,0.6775,2.4356,1.8558,170.7333,0.3601,2.6524,0.8384,1.814,22.2695,2048.7971,5.67,32.2864,9.4874,22.799,0.1676,15.421,0.2237,0.9868,0,0.9868,0.6508,59.8734,0.1135,0.9465,0.4644,0.4822,14.535,1337.217,4.2253,24.9007,6.7529,18.1479,77.75,32.3046,0.9362,11.5175,8.6266,0.6455,0.649,0.9435,3.4582,0,0,0,0,0,0.0391,0.119,1.0883,0,0.5084,1.304,9.7663,0,1.5392,0.5829,3.1131,0.504,1.676,0.4474,2.9935,0.7336,17.7434,6.0249,32.2864,6.3961,0.2743,0.3241,1.3918,0,0.6228,0.1271,0.9999,0.2746,11.7841,3.8231,24.9007,5.6605,0.0866,0.2013,0.986,0,0,0,0,0,0.049,0.1358,1.0883,0,0.6018,1.5075,9.7663,0,1.3794,0.5197,2.6347,0.504,1.6015,0.4594,2.9935,0.7336,15.8676,5.1098,30.3816,6.3961,0.3186,0.3485,1.3918,0,0.6112,0.1309,0.9999,0.2746,10.6441,2.9823,21.7582,5.6605,0.2849
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1099.4,1130.6,11.25,12.2599,0.9406,4.1486,3.6014,0.486,2.2194,104.3098,0.7689,3.7775,0.8893,2.8882,0,0,0,0,0,0,0,0,0,0,0,0,1.5088,70.9136,1.4628,4.3887,0,4.3887,2.2172,104.2065,0.8298,4.6798,1.2135,3.4662,2.034,95.5965,0.5582,3.2557,1.0917,2.164,19.8378,932.3756,4.9389,34.37,13.9753,20.3948,0.155,7.2837,0.1657,0.7031,0,0.7031,0.8318,39.0927,0.1148,1.1454,0.64,0.5053,14.3784,675.7835,2.7858,21.3967,10.5801,10.8166,47.5,24.5773,0.9882,8.214,7.3647,0.4555,0.6677,1.0835,4.1672,0,0.0414,0.3101,4.1261,0,0.0364,0.1517,1.1291,0,1.4159,2.0579,11.9862,0,2.3218,1.0257,5.7543,0.5677,2.0233,0.7488,4.7414,0.8106,20.8756,7.1221,39.2148,9.5692,0.116,0.1627,0.7829,0,0.9018,0.1988,1.2976,0.4638,15.6561,4.0316,24.8893,8.6055,0.1648,0.5726,4.1672,0,0.0548,0.3561,4.1261,0,0.0482,0.1731,1.1291,0,1.3858,2.2203,11.9862,0,2.3557,1.082,5.7543,0.5677,2.0198,0.8025,4.7414,0.8106,21.212,7.6826,39.2148,9.5692,0.1033,0.1603,0.7829,0,0.9245,0.2147,1.2976,0.4638,16.0703,4.2865,24.8893,8.6055,0.2347
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,999.96,1133.3,18.5,15.3826,0.9825,5.3537,4.19,0.5336,9.166,687.452,2.3599,13.7388,4.137,9.6018,6.5854,493.9034,4.7896,16.6678,0,16.6678,0.0049,0.3678,0.0319,0.2526,0,0.2526,9.7829,733.7206,3.8153,19.5386,1.2564,18.2822,1.2974,97.303,1.1197,3.77,0,3.77,3.4033,255.2459,1.7606,10.4976,1.8057,8.6919,12.729,954.6773,6.1019,26.0346,5.81,20.2246,3.1548,236.6133,2.3318,11.7531,0.198,11.555,0.5524,41.4322,0.1636,0.9544,0.3823,0.5722,32.4264,2431.9775,3.0231,39.6307,24.8221,14.8086,60,27.944,0.9656,9.4323,8,0.4972,3.1844,4.3229,13.7388,0,2.3767,3.9873,16.6678,0,0.1678,0.3742,1.7599,0,7.1626,4.5493,19.5386,0,1.5171,0.8392,3.77,0,3.3477,2.2644,11.8891,1.029,13.3913,6.2929,26.5633,1.7506,4.1717,5.7399,23.9097,0,0.6514,0.1936,1.1484,0.3393,23.0607,8.3843,39.6307,8.1003,0.4818,1.0356,6.3882,0,0.4752,1.0713,5.4997,0,0.2414,0.431,1.7599,0,5.9788,4.364,17.4059,0,1.6164,0.6558,3.3029,0,3.3226,2.463,11.8891,1.029,13.6905,6.3728,26.5633,1.7506,4.6311,6.6934,23.9097,0,0.6961,0.1899,1.1484,0.3393,18.8292,6.3455,34.3628,8.1003,0.2891
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1160.1,1135.7,46,25.1152,0.9164,8.5337,7.3068,0.4986,5.6274,1063.5729,1.6297,9.2452,2.2784,6.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4505,463.1448,0.8058,4.8779,0.7508,4.1271,2.1859,413.139,0.2694,2.8058,1.5371,1.2687,29.9297,5656.7065,3.3091,38.2161,20.6187,17.5974,0.0947,17.8904,0.1578,0.7145,0,0.7145,0.675,127.582,0.1314,1.0411,0.4833,0.5578,16.1883,3059.592,3.0514,25.3687,10.7978,14.5709,116.25,38.7404,0.9734,12.8174,11.5,0.3853,2.4464,2.8702,9.2452,0,0,0,0,0,0.013,0.073,0.9057,0,0.0346,0.1882,1.7986,0,1.8368,0.8444,4.8779,0.2969,1.8683,0.5702,3.201,0.5226,24.4124,8.7835,45.3736,6.5045,0.1005,0.1658,0.8766,0,0.6413,0.164,1.1358,0.2141,13.7631,4.4225,25.3687,4.4747,0.2837,0.6768,3.7319,0,0,0,0,0,0.0219,0.0936,0.9057,0,0.0581,0.2413,1.7986,0,1.4196,0.572,3.9932,0.2969,1.6524,0.6181,3.201,0.5226,20.6614,9.3524,45.3736,6.5045,0.1045,0.1712,0.8766,0,0.6184,0.1795,1.1358,0.2141,12.1142,4.4545,23.8045,4.4747,0.4006
